Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident
2.02E+12,337928,395232,-2.936126,53.450191,5,2,2,2,5,91,3,580,3,40,6,2,4,5187,0,5,1,2,1,0,0,1,1
2.02E+12,333760,394571,-2.998736,53.443743,5,3,2,3,3,93,3,565,3,30,6,2,3,5058,0,5,1,1,1,0,0,1,1
2.02E+12,335226,389906,-2.975709,53.402001,5,3,2,3,2,91,3,5038,6,30,6,2,3,5039,0,5,4,1,1,0,0,1,2
2.02E+12,343781,391830,-2.847396,53.420274,5,3,2,3,3,90,3,57,3,40,6,2,3,526,0,5,1,1,1,0,0,1,1
2.02E+12,333998,390363,-2.994271,53.405956,5,3,2,1,6,91,3,5052,3,30,6,2,3,57,0,0,1,1,1,0,0,1,1
2.02E+12,340012,390503,-2.903848,53.407932,5,3,2,1,6,91,3,5080,3,30,3,4,4,5189,0,0,1,1,1,0,0,1,1
2.02E+12,335529,388621,-2.970889,53.390489,5,1,1,1,7,91,3,561,6,30,7,2,4,5177,0,5,1,1,1,0,0,1,1
2.02E+12,333901,392496,-2.996178,53.425113,5,3,2,1,1,91,3,565,3,30,7,2,3,5054,0,0,1,1,1,1,0,1,1
2.02E+12,338730,393145,-2.923644,53.431529,5,3,2,1,7,91,3,5049,3,30,6,2,3,5058,0,5,1,1,1,0,0,1,1
2.02E+12,337080,390118,-2.94787,53.40413,5,3,2,4,2,91,3,5089,6,30,6,2,4,5178,0,0,1,1,1,0,0,1,1
2.02E+12,345676,392750,-2.819044,53.428742,5,3,2,1,2,90,3,58,3,30,1,4,3,57,0,0,1,1,1,0,0,2,1
2.02E+12,341705,396370,-2.879472,53.460851,5,3,2,1,4,90,3,580,3,50,1,4,3,5027,0,0,1,1,1,0,0,2,1
2.02E+12,333871,392517,-2.996634,53.425298,5,3,2,1,2,91,3,565,6,30,6,2,3,5054,0,0,1,1,1,0,0,1,1
2.02E+12,335057,398175,-2.979958,53.476294,5,3,2,1,2,93,3,5036,3,40,6,2,3,5038,0,5,4,1,1,0,0,1,1
2.02E+12,339913,391330,-2.905495,53.415353,5,3,1,1,7,91,3,57,3,40,6,2,3,5058,0,5,1,1,1,0,0,1,1
2.02E+12,322183,386728,-3.171058,53.371677,5,3,2,1,7,95,3,540,6,30,3,4,4,5140,0,0,1,1,1,0,0,1,2
2.02E+12,345582,392713,-2.820452,53.428399,5,3,2,1,4,90,3,57,1,40,1,4,4,5199,0,0,1,1,1,0,0,2,2
2.02E+12,335189,394827,-2.977279,53.446221,5,2,1,1,4,93,3,5038,3,30,3,4,3,5057,0,0,1,1,1,0,0,1,2
2.02E+12,335272,390898,-2.975221,53.410922,5,3,3,2,6,91,3,580,3,30,6,2,4,5173,0,5,1,2,2,0,0,1,1
2.02E+12,334209,417595,-2.996828,53.650715,5,2,1,2,3,93,4,5245,6,30,6,2,4,5280,0,0,1,1,1,0,0,1,1
2.02E+12,330810,406951,-3.045875,53.554621,5,3,3,1,4,93,3,565,3,60,6,2,4,5195,0,0,1,1,1,0,0,1,1
2.02E+12,333486,400979,-3.004219,53.501297,5,3,2,2,6,93,3,5207,6,30,7,2,3,565,0,0,1,1,1,0,0,1,1
2.02E+12,332027,382971,-3.022321,53.339271,5,3,3,4,6,95,1,53,3,70,5,2,4,5151,0,0,1,1,1,0,0,2,1
2.02E+12,331581,388382,-3.030191,53.387844,5,2,2,1,7,95,3,552,3,30,6,2,4,5148,0,5,1,1,1,0,0,1,1
2.02E+12,336850,400019,-2.953319,53.493085,5,3,3,1,7,93,3,5036,3,40,6,2,1,57,0,4,4,5,2,0,0,2,1
2.02E+12,334800,392600,-2.982673,53.426159,5,3,3,5,1,91,3,5054,6,30,6,2,3,567,0,5,1,1,1,0,0,1,1
2.02E+12,332611,389278,-3.014899,53.396029,5,3,2,2,6,95,3,5030,6,30,3,2,3,554,0,5,1,1,1,0,0,1,1
2.02E+12,345739,392730,-2.818092,53.428568,5,3,2,2,2,90,3,58,3,60,1,4,3,57,0,0,1,2,2,0,0,2,1
2.02E+12,339105,390735,-2.917535,53.409913,5,3,2,6,2,91,3,5080,3,30,6,2,4,5179,0,5,1,2,2,0,0,1,1
2.02E+12,358113,397363,-2.632497,53.47134,5,3,2,1,4,92,1,6,3,40,1,2,3,580,0,0,1,1,1,0,0,2,1
2.02E+12,331654,403830,-3.032455,53.526684,5,2,5,3,3,93,4,5193,3,50,6,4,3,565,0,0,1,1,1,0,0,2,1
2.02E+12,337924,395248,-2.936189,53.450335,5,3,2,1,5,91,3,580,3,40,6,2,4,5187,0,5,4,1,1,0,0,1,1
2.02E+12,341951,386416,-2.873931,53.371417,5,3,2,1,2,91,3,562,3,40,9,2,4,5171,0,5,1,1,1,0,0,1,2
2.02E+12,341910,396753,-2.876455,53.464316,5,3,1,1,4,90,3,580,3,60,6,2,3,5207,0,0,1,1,1,0,0,2,1
2.02E+12,335396,417744,-2.978904,53.652202,5,3,3,1,4,93,3,5267,6,30,3,2,4,5276,0,0,1,1,1,0,0,1,2
2.02E+12,339096,390719,-2.917667,53.409768,5,3,2,2,7,91,3,5047,3,30,6,2,4,5179,0,0,4,1,1,4,0,1,1
2.02E+12,342571,391930,-2.865619,53.421042,5,3,2,2,5,90,3,57,3,40,3,2,3,57,0,5,1,2,2,0,0,1,1
2.02E+12,346472,389040,-2.806434,53.395479,5,3,2,1,7,90,1,57,3,70,5,4,3,5080,0,0,1,1,1,4,0,2,2
2.02E+12,335317,395933,-2.975579,53.456177,5,3,2,1,6,93,3,5098,3,30,1,4,3,5038,0,0,1,1,1,0,0,1,2
2.02E+12,347393,393300,-2.793297,53.433859,5,3,2,1,1,92,3,58,6,30,6,2,4,5201,0,0,1,1,1,0,0,1,1
2.02E+12,352968,395133,-2.709665,53.450862,5,3,2,2,7,92,3,572,6,30,3,2,3,572,-1,-1,1,1,1,0,0,1,2
2.02E+12,358110,397314,-2.632535,53.470899,5,3,2,1,5,92,1,6,3,40,1,4,3,580,0,0,1,1,1,0,0,2,1
2.02E+12,332530,386520,-3.015527,53.371232,5,3,2,1,3,95,4,5172,6,30,6,2,4,5149,0,0,1,1,2,0,0,1,1
2.02E+12,342508,397934,-2.867665,53.474996,5,2,1,1,6,90,3,5208,3,40,1,4,3,5208,0,0,1,1,1,0,0,1,1
2.02E+12,339996,390501,-2.904088,53.407912,5,3,2,2,5,91,3,5080,3,30,3,4,4,5189,0,0,1,1,1,0,0,1,1
2.02E+12,331803,383121,-3.025717,53.34059,5,2,2,2,5,95,1,53,3,70,5,4,4,5151,0,0,1,1,1,0,0,2,1
2.02E+12,335518,388647,-2.97106,53.390722,5,2,1,1,7,91,3,561,6,30,6,2,4,5177,0,0,1,1,1,0,0,1,1
2.02E+12,337941,395234,-2.93593,53.450211,5,3,2,1,7,91,3,580,3,30,6,2,4,5187,0,5,1,1,1,4,0,1,2
2.02E+12,326179,389963,-3.111767,53.401324,5,2,2,1,2,95,3,553,6,30,1,4,3,551,0,0,1,1,1,0,0,1,1
2.02E+12,357968,397317,-2.634675,53.470915,5,2,2,3,2,92,3,580,3,40,1,2,3,49,0,0,1,1,1,0,0,2,1
2.02E+12,335355,395793,-2.974978,53.454923,5,3,1,1,2,93,3,5098,1,30,1,1,3,5038,1,5,1,1,2,0,1,1,2
2.02E+12,339117,390739,-2.917355,53.40995,5,3,2,1,7,91,3,5080,3,30,6,2,4,5179,2,5,1,1,2,4,0,1,1
2.02E+12,336840,400020,-2.95347,53.493093,5,3,3,1,1,93,3,5758,6,40,9,2,1,57,0,0,1,1,1,0,0,2,1
2.02E+12,340540,390280,-2.895864,53.405987,5,3,3,2,4,91,3,5080,3,30,5,4,1,62,0,0,1,1,1,0,0,1,2
2.02E+12,334398,389745,-2.988127,53.400452,5,3,2,2,1,91,3,5036,3,30,3,2,3,5040,0,5,4,2,2,4,0,1,1
2.02E+12,340454,389348,-2.896982,53.397601,5,3,2,1,7,91,3,5058,3,40,1,4,4,5178,0,0,1,9,-1,0,0,1,2
2.02E+12,348186,397155,-2.782,53.468585,5,3,2,1,4,92,3,580,3,60,6,2,3,570,0,0,1,1,2,0,0,2,1
2.02E+12,336560,399488,-2.957582,53.488278,5,3,1,1,1,93,3,5207,3,40,6,2,3,5036,0,5,1,1,1,0,0,1,1
2.02E+12,330607,405813,-3.048686,53.544367,5,3,2,1,1,93,3,565,3,60,1,4,4,5424,0,0,1,1,1,0,0,2,1
2.02E+12,333855,397478,-2.997918,53.46988,5,3,3,1,6,93,3,5036,3,40,6,2,3,5090,0,5,1,2,2,0,0,1,1
2.02E+12,333403,415394,-3.008547,53.630833,5,2,2,1,4,93,3,5267,6,30,6,4,4,5243,0,0,1,1,1,0,0,1,1
2.02E+12,334749,389033,-2.982701,53.394096,5,3,1,4,1,91,3,562,3,30,6,2,3,5036,0,0,4,1,1,0,0,1,1
2.02E+12,336819,400038,-2.95379,53.493252,5,3,2,2,5,93,3,5036,3,40,7,2,3,5758,0,5,1,1,1,0,0,2,1
2.02E+12,333847,397476,-2.998039,53.469861,5,3,2,2,5,93,3,5036,3,40,6,2,3,5090,0,5,1,1,1,0,0,1,1
2.02E+12,340467,389301,-2.896777,53.397181,5,3,2,1,6,91,3,5058,3,30,1,4,4,5158,0,0,1,1,1,0,0,1,2
2.02E+12,335181,389100,-2.97622,53.394752,5,3,2,3,6,91,3,5038,6,30,6,2,3,562,0,0,1,1,1,0,0,1,1
2.02E+12,331739,388978,-3.027945,53.393221,5,3,2,4,7,95,3,553,6,30,7,2,3,5029,0,5,1,1,1,0,0,1,1
2.02E+12,329328,392372,-3.064954,53.423405,5,3,2,2,6,95,3,551,3,30,1,4,4,5477,0,0,1,1,1,0,0,1,1
2.02E+12,337039,399232,-2.950312,53.486035,5,2,2,1,2,93,3,59,3,30,6,2,4,5207,0,0,1,1,1,0,0,1,1
2.02E+12,336987,399957,-2.951242,53.492544,5,3,2,1,2,93,1,57,3,40,6,2,1,58,0,0,1,1,1,0,0,2,1
2.02E+12,328561,391308,-3.076253,53.41374,5,3,2,1,2,95,1,53,3,60,1,4,3,554,0,0,1,1,1,0,0,2,1
2.02E+12,331606,388397,-3.029819,53.387982,5,2,2,2,4,95,3,552,3,30,6,2,4,5148,0,5,1,1,1,0,0,1,1
2.02E+12,347824,397119,-2.787446,53.468226,5,3,2,2,4,92,3,580,3,60,3,4,4,5201,0,0,1,1,1,0,0,2,1
2.02E+12,349217,397152,-2.766469,53.468659,5,2,3,2,5,92,3,570,6,30,3,4,4,5201,0,0,1,2,2,0,0,1,1
2.02E+12,335040,398195,-2.980218,53.476472,5,3,2,3,3,93,3,5036,3,40,6,2,3,5038,0,5,1,1,1,0,0,1,1
2.02E+12,342503,390349,-2.866353,53.406825,5,3,2,1,4,90,3,5080,1,40,1,4,1,62,0,0,4,1,1,0,0,2,1
2.02E+12,345290,392589,-2.824824,53.427255,5,3,2,1,3,90,4,5194,6,40,1,4,3,57,0,0,1,1,1,0,0,2,2
2.02E+12,341119,396620,-2.888343,53.463033,5,2,1,1,7,90,3,580,3,40,1,4,1,57,0,0,4,1,1,0,0,2,1
2.02E+12,328802,391345,-3.072636,53.414105,5,3,2,1,3,95,3,554,6,40,5,4,3,5139,0,0,1,1,1,0,0,2,1
2.02E+12,358113,397357,-2.632496,53.471286,5,3,2,2,3,92,3,580,3,40,1,2,3,49,0,5,1,1,1,0,0,2,1
2.02E+12,332829,385494,-3.010815,53.362049,5,3,2,6,4,95,4,5149,6,30,3,4,4,5150,0,4,1,1,1,0,0,1,1
2.02E+12,353281,397577,-2.705317,53.472856,5,3,2,1,4,92,3,580,3,60,3,2,3,571,0,0,1,1,1,0,0,2,2
2.02E+12,358127,397366,-2.632286,53.471368,5,3,2,4,7,92,1,6,3,40,3,2,3,580,0,5,1,1,1,0,0,2,1
2.02E+12,341125,396681,-2.888264,53.463581,5,3,1,2,3,90,1,57,3,70,5,4,3,580,0,0,1,2,2,0,0,2,1
2.02E+12,338312,392460,-2.9298,53.425324,5,3,1,1,3,91,3,5049,3,30,3,2,4,5189,0,5,1,1,1,0,0,1,1
2.02E+12,334865,392547,-2.981684,53.425691,5,3,2,1,4,91,3,567,6,30,6,2,3,5054,0,5,1,1,1,0,0,1,1
2.02E+12,350929,392680,-2.739982,53.428629,5,3,2,1,6,92,3,570,1,70,1,4,4,5204,0,0,1,1,1,0,0,2,1
2.02E+12,331144,390337,-3.037187,53.405357,5,2,2,4,6,95,3,5139,6,30,6,2,3,5027,0,0,1,2,2,0,0,1,1
2.02E+12,336180,396124,-2.962624,53.457999,5,3,2,1,7,91,3,59,6,30,3,2,3,5098,0,0,1,1,2,0,0,1,1
2.02E+12,335008,390270,-2.979062,53.405245,5,3,1,1,1,91,3,5038,6,30,3,2,4,5339,0,5,4,1,1,0,0,1,1
2.02E+12,347574,385144,-2.789217,53.360574,5,3,2,1,6,90,3,562,3,70,1,2,3,5300,0,0,1,1,2,0,0,2,1
2.02E+12,339295,397434,-2.91597,53.470141,5,3,2,3,7,90,4,5194,6,40,6,2,3,506,0,5,1,1,1,0,0,1,1
2.02E+12,334997,390258,-2.979225,53.405136,5,3,2,1,7,91,3,5038,6,30,3,2,4,5339,0,0,1,1,1,0,0,1,2
2.02E+12,350779,389737,-2.74178,53.402164,5,3,2,1,2,92,1,62,1,30,1,4,3,570,0,0,4,1,2,0,0,2,1
2.02E+12,335394,417745,-2.978935,53.652211,5,3,2,1,4,93,3,5267,6,20,3,2,4,5276,0,0,1,2,2,0,0,1,2
2.02E+12,343567,396876,-2.851522,53.465602,5,3,2,1,4,90,3,580,3,50,6,2,3,5208,0,0,4,1,1,0,0,2,1
2.02E+12,326350,389060,-3.108985,53.393232,5,2,2,1,1,95,3,5027,1,50,1,4,1,53,0,0,1,1,1,0,0,1,1
2.02E+12,343738,391868,-2.84805,53.420611,5,3,2,1,7,90,3,57,6,30,3,2,3,526,0,5,1,1,1,0,0,1,1
2.02E+12,347625,385022,-2.78843,53.359482,5,2,2,1,3,90,3,562,1,70,1,4,3,5300,0,0,4,2,2,0,0,2,1
2.02E+12,336859,400020,-2.953183,53.493095,5,3,2,2,5,93,3,5036,3,40,6,2,1,57,0,0,4,1,1,0,0,2,1
2.02E+12,340259,391464,-2.900315,53.416597,5,3,2,1,5,91,3,57,3,40,9,4,3,5058,0,0,1,1,1,0,0,1,1
2.02E+12,332041,382777,-3.02207,53.337529,5,3,3,1,7,95,3,5137,1,70,1,2,4,5151,0,0,1,1,1,0,0,2,1
2.02E+12,341839,396785,-2.87753,53.464596,5,3,2,2,1,90,3,580,3,50,7,2,3,5207,0,5,1,1,1,0,0,1,1
2.02E+12,358727,395908,-2.623055,53.458311,5,2,1,1,1,92,3,49,6,30,2,4,3,572,0,0,1,1,1,0,0,1,1
2.02E+12,335209,394977,-2.977008,53.447572,5,3,4,1,3,93,3,5058,3,30,7,2,3,5038,0,5,1,1,1,0,0,1,1
2.02E+12,338717,393130,-2.923837,53.431393,5,3,2,1,4,91,3,5049,3,30,6,2,3,5058,0,5,4,1,1,0,0,1,1
2.02E+12,357968,397569,-2.634709,53.47318,5,3,4,2,4,92,1,6,3,70,5,2,3,580,0,0,1,1,2,0,0,2,1
2.02E+12,335762,390999,-2.967871,53.411889,5,2,2,1,5,91,3,580,3,30,6,2,3,5048,0,5,4,1,1,0,0,1,1
2.02E+12,336574,394576,-2.956378,53.444134,5,3,1,1,7,91,3,5058,3,30,6,2,3,580,0,5,1,5,2,0,0,1,1
2.02E+12,338978,391338,-2.919562,53.415318,5,3,1,1,7,91,4,5189,3,30,3,2,3,57,0,5,4,1,1,0,0,1,2
2.02E+12,334505,389811,-2.986531,53.401058,5,3,2,2,1,91,3,5040,6,30,6,2,3,561,2,5,1,1,1,0,0,1,1
2.02E+12,336731,396923,-2.954488,53.465246,5,3,1,1,4,91,3,506,6,30,7,2,4,5187,2,5,1,1,1,4,0,1,1
2.02E+12,336975,400262,-2.951484,53.495284,5,3,2,1,6,93,3,59,3,30,5,4,1,57,0,5,4,9,1,0,0,2,2
2.02E+12,336572,394583,-2.95641,53.444197,5,2,1,1,4,91,3,5058,3,30,9,4,3,580,0,0,7,1,1,0,0,1,2
2.02E+12,361223,393987,-2.58523,53.441236,5,3,2,1,2,92,1,6,3,70,5,2,1,6,0,0,1,1,1,0,0,2,2
2.02E+12,342384,390351,-2.868143,53.40683,5,3,2,1,2,90,3,5080,2,30,1,4,3,5080,0,0,1,1,1,0,0,2,1
2.02E+12,330193,391102,-3.051659,53.412107,5,2,2,1,2,95,3,5088,6,30,6,2,4,5145,0,5,4,1,1,0,0,1,1
2.02E+12,358110,397360,-2.632541,53.471313,5,3,2,2,2,92,1,6,3,40,1,2,3,580,0,5,1,1,1,0,0,2,1
2.02E+12,334538,389960,-2.986066,53.402401,5,2,1,1,7,91,4,5339,6,30,7,2,3,5040,0,5,1,1,1,0,0,1,1
2.02E+12,337109,392029,-2.947815,53.421309,5,3,2,3,2,91,3,5089,6,30,6,2,3,5049,0,4,1,1,1,0,0,1,1
2.02E+12,333079,386700,-3.007315,53.372919,5,3,2,3,5,95,4,5136,6,30,3,2,4,5172,0,5,4,1,1,0,0,1,1
2.02E+12,335232,389920,-2.975621,53.402127,5,3,1,1,7,91,3,5039,3,30,3,2,3,5038,0,5,4,1,2,0,0,1,2
2.02E+12,351782,395215,-2.727535,53.451491,5,3,2,1,1,92,3,58,3,30,1,4,3,58,0,0,1,1,1,0,0,1,1
2.02E+12,331601,388410,-3.029897,53.388098,5,3,2,2,6,95,3,552,3,30,6,2,4,5148,0,0,4,1,1,0,0,1,1
2.02E+12,335871,394920,-2.967031,53.447141,5,3,2,2,4,91,3,59,3,30,1,4,3,59,0,0,1,1,1,0,0,1,1
2.02E+12,336546,394559,-2.956796,53.443978,5,3,2,1,5,91,3,5058,3,30,6,2,3,580,0,-1,4,1,1,-1,-1,1,2
2.02E+12,336948,389503,-2.949732,53.398587,5,3,1,1,2,91,3,562,3,30,6,2,3,5089,0,0,4,1,1,0,0,1,2
2.02E+12,334766,394892,-2.98366,53.446753,5,3,2,1,7,93,3,5058,6,30,6,2,3,5090,0,0,4,1,2,0,0,1,1
2.02E+12,335048,390317,-2.97847,53.405673,5,3,1,1,7,91,3,5038,6,30,7,2,3,5038,0,4,4,1,2,0,0,1,1
2.02E+12,334349,391136,-2.989153,53.412946,5,3,2,1,7,91,3,5036,3,30,9,2,3,5038,0,0,1,2,2,0,0,1,2
2.02E+12,336729,396926,-2.954518,53.465273,5,3,2,1,5,91,3,506,6,30,6,2,4,5187,0,5,4,2,2,0,0,1,1
2.02E+12,334206,417597,-2.996874,53.650733,5,3,2,1,5,93,3,5245,6,30,7,2,4,5280,0,5,4,1,1,0,0,1,1
2.02E+12,358094,397369,-2.632784,53.471392,5,2,1,1,2,92,3,580,3,30,7,2,3,49,0,0,1,7,2,0,0,2,1
2.02E+12,334502,393037,-2.987248,53.43005,5,3,2,1,7,91,3,5038,6,30,3,4,3,5055,0,0,4,1,1,0,0,1,1
2.02E+12,332667,396924,-3.015693,53.464751,5,3,1,1,5,93,3,5036,3,40,1,4,3,565,0,0,4,1,1,0,0,1,1
2.02E+12,332280,400103,-3.022207,53.493271,5,2,1,1,5,93,3,565,6,30,1,4,3,565,0,0,4,1,1,0,0,1,1
2.02E+12,351478,394797,-2.732047,53.447707,5,3,2,1,6,92,3,58,3,40,1,4,3,570,0,0,1,1,2,0,0,2,1
2.02E+12,334651,396358,-2.985696,53.459914,5,3,2,1,1,93,3,566,6,30,6,2,3,5090,0,0,1,1,1,0,0,1,2
2.02E+12,336196,396117,-2.962381,53.457938,5,3,1,2,6,91,3,59,6,30,3,2,3,5098,0,4,1,1,2,0,0,1,1
2.02E+12,327739,389615,-3.088229,53.398412,5,3,1,1,7,95,1,53,3,60,5,4,1,53,0,0,1,1,1,0,0,2,1
2.02E+12,362111,396516,-2.572168,53.464031,6,3,2,1,3,114,3,579,6,60,3,2,3,572,0,0,1,1,1,0,0,1,1
2.02E+12,386800,384293,-2.199779,53.355368,6,3,2,1,2,109,3,555,1,30,1,4,3,34,0,0,1,1,1,0,0,2,2
Infinity,385550,390479,-2.218844,53.410938,6,3,2,1,2,102,3,5145,6,40,6,2,3,34,0,5,4,1,2,0,0,1,1
Infinity,385448,390247,-2.220368,53.408849,6,2,3,1,1,102,3,34,3,40,3,2,4,5095,0,5,4,2,2,0,0,1,1
Infinity,385424,390218,-2.220728,53.408588,6,3,2,1,1,102,3,34,3,40,6,2,4,5095,0,5,1,2,2,0,3,1,2
Infinity,379556,389294,-2.308939,53.400087,6,3,2,2,6,102,3,560,1,30,1,4,3,560,0,0,1,1,1,0,0,1,1
Infinity,381844,393582,-2.274777,53.438714,6,3,2,1,6,102,3,5145,6,30,3,2,3,5145,0,5,4,2,2,0,0,1,1
Infinity,383041,397221,-2.256954,53.471463,6,3,1,1,5,102,2,57,1,30,1,4,3,56,0,0,1,1,1,0,0,1,1
Infinity,383044,397325,-2.256914,53.472398,6,3,2,1,5,102,3,56,1,30,1,2,3,56,0,0,1,1,1,0,0,1,1
Infinity,385457,390307,-2.220235,53.409389,6,3,2,1,1,102,3,34,3,40,6,2,3,5145,0,0,4,1,1,0,0,1,2
Infinity,383035,388915,-2.256596,53.396804,6,3,2,5,5,102,3,560,1,30,1,4,1,56,0,0,1,1,1,0,0,1,1
Infinity,386056,395252,-2.211445,53.453853,6,3,2,1,2,102,3,6010,6,30,6,2,3,34,0,5,1,1,1,0,0,1,1
Infinity,383705,397040,-2.246941,53.469857,6,3,2,1,4,102,3,5103,1,30,1,4,3,5103,0,0,1,1,1,0,0,1,1
Infinity,384833,397478,-2.22997,53.473827,6,3,2,2,5,102,3,6,6,30,3,2,2,57,0,5,4,1,1,0,0,1,1
Infinity,384697,391230,-2.231713,53.417663,6,2,1,1,3,102,3,5145,6,30,6,2,4,5093,0,5,1,1,1,0,0,1,1
Infinity,382658,388975,-2.262268,53.397331,6,3,2,1,4,102,3,560,6,30,1,4,3,560,0,0,1,1,1,0,0,1,1
Infinity,383891,394065,-2.243987,53.443122,6,3,2,2,3,102,3,6010,2,40,3,2,3,5103,1,5,1,1,1,0,0,1,2
Infinity,385599,393995,-2.218269,53.442542,6,3,2,1,3,102,4,5093,6,40,6,2,3,6010,0,5,1,1,1,0,0,1,1
Infinity,383868,394049,-2.244332,53.442977,6,3,2,2,7,102,3,5103,3,40,6,2,3,6010,0,5,1,1,1,0,0,1,1
Infinity,385589,394005,-2.21842,53.442632,6,3,2,1,3,102,3,6010,6,30,6,2,4,5093,0,5,1,2,2,0,0,1,2
Infinity,379961,389384,-2.302854,53.400912,6,3,3,1,2,102,3,560,3,30,6,2,4,5167,0,5,1,2,2,1,0,1,2
Infinity,385587,394002,-2.21845,53.442605,6,3,2,1,5,102,3,6010,6,30,6,2,4,5093,0,5,1,1,1,0,0,1,1
Infinity,385319,397056,-2.222628,53.470048,6,3,2,1,4,102,3,6,1,30,1,4,3,57,0,4,1,1,1,0,0,1,1
Infinity,379960,389384,-2.302869,53.400911,6,3,3,1,2,102,3,560,6,30,6,2,4,5167,0,5,1,1,1,0,0,1,1
Infinity,383864,394072,-2.244393,53.443184,6,3,2,1,3,102,3,6010,3,40,6,2,3,5103,1,5,1,1,1,0,0,1,2
Infinity,386806,395538,-2.200163,53.456443,6,3,2,2,2,102,3,6010,6,30,6,2,3,6,0,5,1,1,1,0,0,1,2
Infinity,385776,396936,-2.215738,53.468982,6,2,1,1,6,102,3,665,6,30,6,2,3,57,0,5,4,9,1,0,0,1,1
Infinity,379958,389385,-2.302899,53.40092,6,3,3,2,1,102,3,560,6,30,3,2,4,5167,0,5,1,1,1,0,0,1,1
Infinity,386563,393962,-2.203755,53.442272,6,3,1,2,4,102,3,34,1,30,1,4,3,34,0,8,4,1,2,0,0,1,1
Infinity,382280,390036,-2.268013,53.406855,6,3,2,1,5,102,4,5167,6,30,6,2,3,5103,0,0,1,9,1,0,0,1,1
Infinity,385444,390248,-2.220428,53.408858,6,3,2,1,7,102,3,34,3,40,6,2,4,5095,0,5,1,2,2,0,0,1,2
Infinity,385339,395042,-2.222232,53.451946,6,3,2,1,4,102,4,5117,6,30,3,2,3,6010,0,5,1,1,1,0,0,1,2
Infinity,383093,392077,-2.255894,53.425227,6,3,2,1,3,102,3,5145,6,40,6,2,3,5103,0,5,4,1,2,0,0,1,1
Infinity,385776,396925,-2.215738,53.468883,6,2,2,2,1,102,3,57,6,30,6,2,3,665,0,5,4,1,1,0,0,1,1
Infinity,385524,397619,-2.219566,53.475114,6,3,2,1,3,102,3,635,3,40,3,4,3,635,0,5,1,9,1,0,0,1,1
Infinity,385589,394007,-2.21842,53.44265,6,2,2,1,6,102,3,6010,3,30,6,2,4,5093,0,5,1,1,1,0,0,1,1
Infinity,382974,396569,-2.257928,53.4656,6,3,2,1,5,102,4,5218,6,30,6,2,3,5067,0,5,1,1,1,0,0,1,2
Infinity,383142,392055,-2.255155,53.425031,6,3,2,1,3,102,3,5103,3,40,6,2,3,5145,0,5,1,1,1,0,0,1,1
Infinity,387723,393540,-2.186275,53.438507,6,2,2,1,6,102,3,6,6,30,3,2,4,6178,0,5,1,1,1,0,0,1,2
Infinity,382979,396581,-2.257853,53.465708,6,3,2,1,5,102,3,5067,6,30,6,2,4,5218,0,5,1,1,1,0,0,1,1
Infinity,382345,390022,-2.267035,53.406732,6,3,2,1,3,102,4,5167,3,30,6,2,3,5103,0,5,1,1,1,0,0,1,1
Infinity,385431,390238,-2.220623,53.408768,6,3,2,2,6,102,3,34,3,40,7,2,4,5095,0,5,1,1,1,0,0,1,1
Infinity,385590,394011,-2.218405,53.442686,6,3,2,1,4,102,3,6010,6,30,6,2,4,5093,0,5,1,1,1,0,0,1,2
Infinity,382279,390038,-2.268028,53.406873,6,3,2,1,1,102,4,5167,6,30,5,2,3,5103,0,0,1,1,1,0,0,1,1
Infinity,386546,393925,-2.204009,53.441939,6,3,2,2,2,102,3,34,1,30,1,4,3,34,0,0,1,1,1,0,0,1,1
Infinity,381979,394899,-2.27282,53.450556,6,3,2,1,1,102,4,5218,6,30,3,2,4,5217,0,5,4,1,1,0,0,1,2
Infinity,386606,395849,-2.203189,53.459234,6,3,2,1,5,102,3,6,6,30,6,2,3,6010,0,5,1,1,1,0,0,1,1
Infinity,385339,395041,-2.222232,53.451937,6,2,2,1,5,102,3,6010,6,30,3,2,3,6010,0,5,7,2,2,0,0,1,2
Infinity,383142,392043,-2.255154,53.424923,6,3,1,2,1,102,3,5145,3,40,6,2,3,5103,0,5,4,2,2,0,0,1,1
Infinity,382987,388827,-2.257313,53.396012,6,3,2,1,4,102,3,560,1,30,1,2,3,560,0,5,4,1,2,0,0,1,1
Infinity,382342,390026,-2.26708,53.406768,6,3,2,1,4,102,4,5167,3,30,7,2,3,5103,0,8,1,1,1,0,0,1,1
Infinity,387043,396548,-2.196636,53.465528,6,3,2,1,3,102,3,57,6,30,6,2,3,6010,0,5,7,9,1,0,0,1,2
Infinity,386681,395485,-2.202043,53.455964,6,3,2,1,1,102,3,6010,6,30,6,2,3,6010,0,5,7,1,1,0,0,1,2
Infinity,385316,397056,-2.222673,53.470048,6,2,2,1,7,102,3,57,1,30,1,4,3,6,0,0,4,1,2,0,0,1,1
